"Timestamp","Album_Title","Item_Count","Href","Status","Note"
"2026-09-13 09:46:42","Desktop\베이비파스텔성장앨범\16.06.03 김시영 (100일)","항목 119개","/album/AF1QipPzAo9dO8F5rSvYgMU2HR8E8fUoKvom6_vdo7N8","SUCCESS",""
"2026-09-13 09:46:52","세라 사진\김시영 성장앨범\김시영.정세라님 (100일) 109218\16.06.03 김시영 (100일)","항목 119개","/album/AF1QipNSRzWhVqWdPUXnkZtwe_9zWnMMntxIeNLRam48","SUCCESS",""
"2026-09-13 09:47:05","시영(쑥쑥)이와 함께\2016(시영이 태어난 해)\6월\6월3일_파스텔(100일)","항목 119개","/album/AF1QipN8KeyOkKJ-QqVry77kPsrMt6QMouSs3MGWLAtf","SUCCESS","Delete album menuitem not found"
"2026-09-13 09:47:11","시영(쑥쑥)이와 함께\2016(시영이 태어난 해)\베이비파스텔성장앨범\16.06.03 김시영 (100일)","항목 19개","/album/AF1QipNxoldpY_5Cc583LC6ZT40KFLx7RVr3Z-u-LKWo","SUCCESS",""
"2026-09-13 09:47:18","정세라 핸드폰 사진\김쓕♥\베이비파스텔성장앨범\16.06.03 김시영 (100일)","항목 119개","/album/AF1QipMH18XiJepfszxlp9LnFWXL9p690Du460p2syut","SUCCESS",""
"2026-09-13 09:47:25","정세라 핸드폰 사진\세라 사진\김시영 성장앨범\김시영.정세라님 (100일) 109218\16.06.03 김시영 (100일)","항목 119개","/album/AF1QipOAgI9qrPHstO6rnso4VU_DKgzhm6fa4iKrQvxW","SUCCESS",""
"2026-09-13 09:47:31","Desktop\2016(시영이 태어난 해)\3월30일_파스텔(50일)","항목 92개","/album/AF1QipMo0RjU0lpI0leOADBRRfN6ZqcOacjkhgkh3eNY","SUCCESS",""
"2026-09-13 09:47:38","Desktop\2016(시영이 태어난 해)\베이비파스텔성장앨범","항목 1개","/album/AF1QipPo8u4h11Ib0QX06XoC9wESw29zPm2GSUQ37mMy","SUCCESS",""
"2026-09-13 09:47:48","Desktop\베이비파스텔성장앨범","항목 1개","/album/AF1QipOCwlXiruiWHhNpr8lXNZhubjBHthCAMMMHaZAa","SUCCESS",""
"2026-09-13 09:48:02","세라 사진\김시영 성장앨범","항목 1개","/album/AF1QipP0o-KwzZVaX_mAqDGfRMsc0VXZNdced-ZexDZv","SUCCESS","Page.goto: net::ERR_ABORTED at https://photos.google.com/album/AF1QipP0o-KwzZVaX_mAqDGfRMsc0VXZNdced"
"2026-09-13 09:48:18","시영(쑥쑥)이와 함께\2016(시영이 태어난 해)\3월\3월30일_파스텔(50일)","항목 92개","/album/AF1QipPi_L5USdN8FzAaoAiaUbmSvHgLuLtkIsU9Z8hL","SUCCESS","Delete album menuitem not found"
"2026-09-13 09:48:26","시영(쑥쑥)이와 함께\2016(시영이 태어난 해)\베이비파스텔성장앨범","항목 1개","/album/AF1QipMRwPUUr8QErc5bEJnrobbcdppiMfzR83FQAMGf","SUCCESS",""
"2026-09-13 09:48:32","정세라 핸드폰 사진\김쓕♥\베이비파스텔성장앨범","항목 1개","/album/AF1QipMcOmPWDDXVAtZojxwaPGRl3mgkckf12GroXYbh","SUCCESS",""
"2026-09-13 09:48:39","정세라 핸드폰 사진\세라 사진\김시영 성장앨범","항목 1개","/album/AF1QipP775uU5-rVvRRIXoTpKXRKZQNAeK0F0EVPqsi8","SUCCESS",""
"2026-09-13 09:48:45","Desktop\2016(시영이 태어난 해)","항목 7개","/album/AF1QipN7RixWmUVIH3KgdYy2RMGsFpKO8oycvq6Wz0AM","SUCCESS",""
"2026-09-13 09:48:52","Desktop\y_Backup_정리필요\김쓕♥\2016 김시영\2016-05","항목 7개","/album/AF1QipNS7oiBiqiRm70XY64Byx14vwSzHld9odR3zWt_","SUCCESS",""
"2026-09-13 09:48:59","시영(쑥쑥)이와 함께\2016(시영이 태어난 해)\5월_1(이상 iPhone촬영)\5월8일_100일__기타","항목 132개","/album/AF1QipMh8RDqobPKznU2PLko4wnMiDWAAphUmvSA94O_","SUCCESS",""
"2026-09-13 09:49:05","시영(쑥쑥)이와 함께\2016(시영이 태어난 해)\5월_1(이상 iPhone촬영)\5월8일_100일__기타","항목 5개","/album/AF1QipPVKgG6kOTES0AZ-iW2aRyPooAFJYnho55N7NHf","SUCCESS",""
"2026-09-13 09:49:12","시영(쑥쑥)이와 함께\2016(시영이 태어난 해)\5월_1(이상 iPhone촬영)\5월_삼성사업장OPEN_나들이__기타","항목 42개","/album/AF1QipNA98jzWMRyQDUiWbJ8rREpj2jejiMJOOsdmtku","SUCCESS",""
"2026-09-13 09:49:19","시영(쑥쑥)이와 함께\2016(시영이 태어난 해)\5월_1(이상 iPhone촬영)\5월_삼성사업장OPEN_나들이__기타","항목 2개","/album/AF1QipOWxzfgc7YRloyX--AztYHs2Fnj999CydbOOFeo","SUCCESS",""
"2026-09-13 09:49:26","Desktop\y_Backup_정리필요\김쓕♥\2016 김시영\2016-04","항목 346개","/album/AF1QipM988Brqen3CRui78gui2VI1vZyPP9JWln-C_n1","SUCCESS",""
"2026-09-13 09:49:33","시영(쑥쑥)이와 함께\2016(시영이 태어난 해)\4월","항목 346개","/album/AF1QipN0PdmKz_SEldKLgqF94vkhHCJyWq2HiQpFbtK2","SUCCESS",""
"2026-09-13 09:49:42","Desktop\y_Backup_정리필요\김쓕♥\2016 김시영\2016-03","항목 323개","/album/AF1QipN0XIunkZCYVvmF0npW5TPjLmzNiWJyZBsn6nCj","SUCCESS",""
"2026-09-13 09:49:49","시영(쑥쑥)이와 함께\2016(시영이 태어난 해)\3월","항목 321개","/album/AF1QipMzL8VKZJBiqtpKyNtvmEL6coK0eX4xaCCg3chp","SUCCESS",""
"2026-09-13 09:49:57","Desktop\y_Backup_정리필요\김쓕♥\2016 김시영\2016-03","항목 3개","/album/AF1QipOeiiRbeXvIvTaTZnTNKENBC_yWXN4wQYoZSu6p","SUCCESS",""
"2026-09-13 09:50:03","시영(쑥쑥)이와 함께\2016(시영이 태어난 해)\3월","항목 3개","/album/AF1QipN38zUzYeLDH1KBO69kytQqVap9GrJPmVTopnGP","SUCCESS",""
"2026-09-13 09:50:33","Desktop\y_Backup_정리필요\김쓕♥\2016 김시영\2016-02","항목 174개","/album/AF1QipP8VwhVIiVMaKTODH93RhBfWQOHX0kd96Pk_8PM","SUCCESS","Confirm delete button in dialog not found"
"2026-09-13 09:50:56","시영(쑥쑥)이와 함께\2016(시영이 태어난 해)\2월","항목 173개","/album/AF1QipPwc8QMaWEreZORSpVu4jfp0J3-hFC2jj49myUk","SUCCESS","Confirm delete button in dialog not found"
"2026-09-13 09:51:04","Desktop\y_Backup_정리필요\김쓕♥\2016 김시영\김쓕_엄마 2016-09-10","항목 1534개","/album/AF1QipO7MRaezgC5tVSW5T70Hw6OrbtJKH9CT8_Z58KM","SUCCESS",""
"2026-09-13 09:51:11","정세라 핸드폰 사진\김쓕♥\2016 김시영\김쓕_엄마 2016-09-10","항목 1534개","/album/AF1QipMylM5QbCavOapf6bGyQOggweIyoj6Tpn_-nsuE","SUCCESS",""
"2026-09-13 09:51:18","시영(쑥쑥)이와 함께\2016(시영이 태어난 해)\10월","항목 1110개","/album/AF1QipMASmF7ubAqVDJCTBzlHdbPpDF9Eq8SrKgKb8x5","SUCCESS",""
"2026-09-13 09:51:25","시영(쑥쑥)이와 함께\2016(시영이 태어난 해)\10월_제주도 여행","항목 1226개","/album/AF1QipPwkq3SvdBu5A8bPqOnZ0t3FEVjE2674KBC0Xs9","SUCCESS",""
"2026-09-13 09:51:32","Desktop\y_Backup_정리필요\김쓕♥\2016 김시영\김쓕_엄마 2016-08~09","항목 685개","/album/AF1QipOrurf1xGBnRwyrJO2xVJnl-9-gd2Uq3mjX7RoA","SUCCESS",""
"2026-09-13 09:51:49","시영(쑥쑥)이와 함께\2016(시영이 태어난 해)\8월","항목 879개","/album/AF1QipMgK2pT6PEii6NNDuAFlFzeFRDUX5GTBm1Q64wU","SUCCESS",""
"2026-09-13 09:52:47","정세라 핸드폰 사진\김쓕♥\2016 김시영\김쓕_엄마 2016-08~09","항목 273개","/album/AF1QipOHnFKo6URhN1MnS8GVg3ft4ZpaY1pXKgnxC8i0","SUCCESS",""
"2026-09-13 09:53:12","Desktop\y_Backup_정리필요\김쓕♥\2016 김시영\김쓕_엄마 2016-07~08","항목 840개","/album/AF1QipNF_uvZunp4tvsVwWGoCsUGLGSX7dkXmmpvjkwt","SUCCESS","Confirm delete button in dialog not found"
"2026-09-13 09:53:28","정세라 핸드폰 사진\김쓕♥\2016 김시영\김쓕_엄마 2016-07~08","항목 299개","/album/AF1QipOoIBYFknS0JUoONr5ZyPDa1R3e-zJumzz5sw12","SUCCESS",""
"2026-09-13 09:53:59","시영(쑥쑥)이와 함께\2016(시영이 태어난 해)\7월","항목 680개","/album/AF1QipNNgAASef-U0RELcIWuLLjmNKBIIiTiGVTWqrcM","SUCCESS","Delete album menuitem not found"
"2026-09-13 09:54:16","정세라 핸드폰 사진\김쓕♥\2016 김시영\김쓕_엄마 2016-07~08","항목 565개","/album/AF1QipMR-y_5pKnM6JR8Tk4X1NGMAQYt6Kuc0zGiJuR3","SUCCESS",""
"2026-09-13 09:54:28","Desktop\y_Backup_정리필요\김쓕♥\2016 김시영\김쓕_엄마 2016-05~06","항목 1248개","/album/AF1QipPLOZ2LKLP3dxl-WenEVwBn_GQbQYVOwHdJbXUu","SUCCESS",""
"2026-09-13 09:54:47","정세라 핸드폰 사진\김쓕♥\2016 김시영\김쓕_엄마 2016-05~06","항목 1250개","/album/AF1QipM0x77Q5saUX62TV3pLcuEYHrEwcImxxzb9Fw0Z","SUCCESS",""
"2026-09-13 09:54:58","시영(쑥쑥)이와 함께\2016(시영이 태어난 해)\6월","항목 796개","/album/AF1QipMPIfQ8a2aFPawZeOdn71Gd5qO8bpN2B35lyLVh","SUCCESS",""
"2026-09-13 09:55:14","아빠엄마\2015\5월_방콕_아빠없음_iPhone","항목 519개","/album/AF1QipOS53cjemk96T-7JqInaWN3gm-9MRnqkU5gFroQ","SUCCESS","Confirm delete button in dialog not found"
"2026-09-13 09:55:22","아빠엄마\2014\5월_웨딩촬영","항목 237개","/album/AF1QipPz4DKlxt1Ggj7xpGJZg9Uz2C_GdXKnvxtk4LYl","SUCCESS",""
"2026-09-13 09:55:35","아빠엄마\2014\12월_강릉여행","항목 135개","/album/AF1QipM-gK2J6jTn3rGG2rVhKOxqj2dRVmO5qW0JRVfJ","SUCCESS",""
"2026-09-13 09:56:06","아빠엄마\2014\9월_보라카이_iPhone","항목 84개","/album/AF1QipP_agBEDXPSvx1OrejhhYvP3oGIDhg7WuNUZ0WL","SUCCESS","Delete album menuitem not found"
"2026-09-13 09:56:23","아빠엄마\2014\6월28일_결혼식","항목 147개","/album/AF1QipPAJMc-YyJD3NoxiK8estUDj9jeQ12kpfv0Yt0D","SUCCESS",""
"2026-09-13 09:56:33","아빠엄마\2014\기타","항목 204개","/album/AF1QipONaqR1taBQb65JG7B_E1BRHDB1TdGnkU097tll","SUCCESS",""
"2026-09-13 09:57:00","아빠엄마\2014\7월_신혼여행_이탈리아_iPhone","항목 515개","/album/AF1QipOBSGDKs3onsdrBDZtOFKy1SzhMY2ZCdpT8PyDY","SUCCESS","Confirm delete button in dialog not found"
"2026-09-13 09:57:11","정세라 핸드폰 사진\아이폰X_2019~2021.11\202107_a","항목 36개","/album/AF1QipPaTgNP7jYlvQDHo8osR3JHjJtruqjbGR0PUHEW","SUCCESS",""
"2026-09-13 09:57:18","정세라 핸드폰 사진\아이폰X_2019~2021.11\202108__","항목 5개","/album/AF1QipN-WT1wPPzrh5rku8LptL6-Oohukig-fsnr8caO","SUCCESS",""
"2026-09-13 09:57:32","정세라 핸드폰 사진\아이폰X_2019~2021.11\202107__","항목 80개","/album/AF1QipPvvUqu5F2HPiGNYt-uMMfOqqyLrnrvNOkhc5RM","SUCCESS","Confirm delete button in dialog not found"
"2026-09-13 09:57:46","정세라 핸드폰 사진\아이폰X_2019~2021.11\202104__","항목 31개","/album/AF1QipNiH7vAOM_beG-YrjLQBL4DizfBH4iO7Va0fUF0","SUCCESS","Confirm delete button in dialog not found"
"2026-09-13 09:57:54","정세라 핸드폰 사진\아이폰X_2019~2021.11\202103_e","항목 2개","/album/AF1QipODWy3Cbu10rCS2UHbmQYwAz6DbFrTBvChJ64by","SUCCESS",""
"2026-09-13 09:58:02","정세라 핸드폰 사진\아이폰X_2019~2021.11\202012_e","항목 42개","/album/AF1QipNuKeMANUsqUQRQl6uoVvamOd95pmV0GmK3gOjs","SUCCESS",""
"2026-09-13 09:58:13","Desktop\WeChat","항목 15개","/album/AF1QipMVNqmm6cu675K72gSrgdPraoKhRWBIjXI9bvkn","SUCCESS",""
"2026-09-13 09:58:27","정세라 핸드폰 사진\아이폰X_2019~2021.11\202006_e","항목 45개","/album/AF1QipMU3r0MA9hr9HbLB_0i-6vDVMEPrQCFqUAqDxBV","SUCCESS","Confirm delete button in dialog not found"
"2026-09-13 09:58:42","정세라 핸드폰 사진\아이폰X_2019~2021.11\198001__","항목 27개","/album/AF1QipNHkGt7y_C5FBAB1Ihnz3mwVZShmFnFehXRE0Om","SUCCESS","Confirm delete button in dialog not found"
"2026-09-13 09:58:53","정세라 핸드폰 사진\아이폰X_2019~2021.11\202003_a","항목 525개","/album/AF1QipOt4TqYSH1ieh1V7XiLPFhmMWncpSejM-kdzHoj","SUCCESS",""
"2026-09-13 09:59:03","정세라 핸드폰 사진\아이폰X_2019~2021.11\202001_c","항목 3개","/album/AF1QipPCxK7eHPm3_RMdXAA9-0z5qodG1wvUp_4Qf-Mq","SUCCESS",""
"2026-09-13 09:59:11","Desktop\2019(아빠 광저우 주재원 1년차)","항목 3개","/album/AF1QipNuT9c87bOHDBiLhMxOov-W07b6taD3sYaNi-E2","SUCCESS",""
"2026-09-13 09:59:25","정세라 핸드폰 사진\아이폰X_2019~2021.11\201910_m","항목 69개","/album/AF1QipPjtybtRyI0mLBjFcBKtuwF0_5jUD4Up53h_Qu-","SUCCESS","Confirm delete button in dialog not found"
"2026-09-13 09:59:39","정세라 핸드폰 사진\아이폰X_2019~2021.11\201910_j","항목 13개","/album/AF1QipOyYnkl4uSStl6B_cDkVWKwzAuzOhxCv3PxmkRq","SUCCESS","Confirm delete button in dialog not found"
"2026-09-13 09:59:45","정세라 핸드폰 사진\아이폰X_2019~2021.11\201910_k","항목 18개","/album/AF1QipPAY437xSf8Fmh3pOYiomtUZ_Q79_bm3_WF95ms","SUCCESS",""
"2026-09-13 09:59:50","정세라 핸드폰 사진\아이폰X_2019~2021.11\201910_l","항목 2개","/album/AF1QipOLx4jIxdm1kyrzS1XyDBFHoUnwO7ygPCli94Ou","SUCCESS",""
"2026-09-13 09:59:57","정세라 핸드폰 사진\아이폰X_2019~2021.11\201910_a","항목 17개","/album/AF1QipOj1Q2Cb5RkBG5Aj7xuT626ikYncPzkuelYifr0","SUCCESS",""
"2026-09-13 10:00:04","정세라 핸드폰 사진\아이폰X_2019~2021.11\201910_b","항목 4개","/album/AF1QipOMWAGNLMdv3CAy-ycRrrZiAyhHuw5F9BVZhKyh","SUCCESS",""
"2026-09-13 10:00:10","정세라 핸드폰 사진\아이폰X_2019~2021.11\201910_c","항목 152개","/album/AF1QipP2WR2_Mq3gr6pIhfkL1RCXsrry_GmCEjMT2mBk","SUCCESS",""
"2026-09-13 10:00:17","정세라 핸드폰 사진\아이폰X_2019~2021.11\201910_h","항목 37개","/album/AF1QipOkTXvT1lcLupId1cn2J60gTV-7W1Y9c1pLcET1","SUCCESS",""
"2026-09-13 10:00:26","정세라 핸드폰 사진\아이폰X_2019~2021.11\201910_d","항목 19개","/album/AF1QipMkIqGSuZbtl_Pq2WbPHnCbBW33EUpunc4Qxr8u","SUCCESS",""
"2026-09-13 10:00:33","정세라 핸드폰 사진\아이폰X_2019~2021.11\201910_e","항목 30개","/album/AF1QipOwJW01mo3Li4L00_e5TtJZd7Mz4hmeuGT_TSLW","SUCCESS",""
"2026-09-13 10:00:40","정세라 핸드폰 사진\아이폰X_2019~2021.11\201910_f","항목 8개","/album/AF1QipP47AAui7U4z0kAjDtfTmGBnN84WWmrhb06nPbf","SUCCESS",""
"2026-09-13 10:00:47","정세라 핸드폰 사진\아이폰X_2019~2021.11\201910_g","항목 11개","/album/AF1QipOgt-sNU3ER7qp7pp8LDSYym3nGJiW7VQZNJxL5","SUCCESS",""
"2026-09-13 10:00:54","Desktop\y_Backup_정리필요\기타_SNS_사진__201910\navercafe","항목 88개","/album/AF1QipN8De0YKsKRyuRh322Z3eEFwgtDdiS1hu4cpvyY","SUCCESS",""
2026-09-13 10:07:27,정세라 핸드폰 사진\김쓕♥\2016 김시영\김쓕_엄마 2016-08~09,항목 396개,/album/AF1QipNRhjBctvEzyCM0elOrB97y9SWghyyLVpwVQ27u,FAILED,Delete album menuitem not found
2026-09-13 10:07:32,Desktop\2018(아빠 복귀했다 다시 주재원),항목 89개,/album/AF1QipNbvL_awVOwlLZN_AfSB-MubCBLX7UzBEohpWTb,ALREADY_DELETED,Already deleted / 404
2026-09-13 10:07:39,Desktop\y_Backup_정리필요\기타_SNS_사진__201910\navercafe,항목 1개,/album/AF1QipPu6I8_n8EpqwKCeOTzJO5GIzi1YwhiQhuVQetR,SUCCESS,
2026-09-13 10:07:44,Desktop\2018(아빠 복귀했다 다시 주재원),항목 1개,/album/AF1QipNn-yM6E-oKYFl8JfVrFtAbY3rQLr4c9ApNCAAZ,SUCCESS,
2026-09-13 10:07:53,Desktop\2019(아빠 광저우 주재원 1년차)\20190910__태국푸켓_가족여행__DJI\PANO_20190911_140117,항목 15개,/album/AF1QipPzjBwxYIP0-6HsgDOGU0Oz3dUfvJ3zG4YuKV2i,SUCCESS,
2026-09-13 10:07:59,Desktop\2019(아빠 광저우 주재원 1년차)\20190910__태국푸켓_가족여행__DJI\PANO_20190911_140001,항목 15개,/album/AF1QipOt9IcSoqQFAlu33fJ1FdKRaz45cc0tEQAfJhrA,SUCCESS,
2026-09-13 10:08:06,Desktop\2019(아빠 광저우 주재원 1년차)\20190910__태국푸켓_가족여행__DJI\PANO_20190911_114855,항목 9개,/album/AF1QipO15tGBkBUGqxywDNKG11-5pqLAZQibg-2YTXJq,SUCCESS,
2026-09-13 10:08:12,Desktop\2019(아빠 광저우 주재원 1년차)\20190706__동관_다녀오는길에_추돌사고,항목 21개,/album/AF1QipPNL6zPIctq-l4T547gIhA62nVBtmq1DsebQi8x,SUCCESS,
2026-09-13 10:08:18,Desktop\y_Backup_정리필요\세라폰_정리중__201910\101APPLE,항목 3개,/album/AF1QipOj9X-BZySjhVuwAFBFkE89UO-SE5y59YWEYC9p,SUCCESS,
2026-09-13 10:08:24,정세라 핸드폰 사진\아이폰X_2019~2021.11\201812__,항목 4개,/album/AF1QipNHMH8zux0czPkiNBLnJDoLVCpSPV4DhEGO6BvY,SUCCESS,
2026-09-13 10:08:30,Desktop\y_Backup_정리필요\기타_SNS_사진__201910\Camera,항목 219개,/album/AF1QipNwBADqltC8YhvUTyXokKJ-_NmlIq34hMm8J7de,SUCCESS,
2026-09-13 10:08:36,정세라 핸드폰 사진\아이폰X_2019~2021.11\201808__,항목 1개,/album/AF1QipNgT8dRmOVxWYUmBZLCNEEGs-y1IvLChs2PP3Fu,SUCCESS,
2026-09-13 10:08:42,Desktop\2017(아빠 광저우 지전가),항목 8097개,/album/AF1QipPEB6uwO_PYtycWUDQw1e89JLGF9Uc09hwAPB_i,SUCCESS,
2026-09-13 10:09:01,"시영(쑥쑥)이와 함께\2018(아빠 복귀했다 다시 주재원)\18년5월25,26일__양양_강원도_여행",항목 2503개,/album/AF1QipNvuRprxalOaTOkQ_83ONObqEhnSvpdZIBL643D,SUCCESS,Delete album menuitem not found
2026-09-13 10:09:09,시영(쑥쑥)이와 함께\2018(아빠 복귀했다 다시 주재원)\20180525-26 속초여행,항목 298개,/album/AF1QipMyBErEuGXnvB04gB8U83LgfZO_2ebk3027LWRE,SUCCESS,
2026-09-13 10:09:31,정세라 핸드폰 사진\아이폰X_2019~2021.11\201805__,항목 136개,/album/AF1QipPYHlW7uN__Ow6IWJh5xb7UdlubexkWQ6wXQuVp,SUCCESS,Delete album menuitem not found
2026-09-13 10:09:55,정세라 핸드폰 사진\김쓕♥\2018 김시영\시영_엄마 03-04,항목 661개,/album/AF1QipPbyzRFnAwQR3o0nfxQjC3Cm5811s-VFJGqYwRi,SUCCESS,Confirm delete button in dialog not found
2026-09-13 10:10:03,정세라 핸드폰 사진\김쓕♥\2018 김시영\시영_엄마 01-02,항목 403개,/album/AF1QipNe4XVjus2kMLErnjCfyO8ZqCfqZK35v4-9waIt,SUCCESS,
2026-09-13 10:10:14,정세라 핸드폰 사진\아이폰X_2019~2021.11\201802__,항목 1개,/album/AF1QipOquOqyUJ6B_Pm-4kG0BDWyKSYnthI0gtRQJUDH,SUCCESS,
2026-09-13 10:10:21,정세라 핸드폰 사진\아이폰X_2019~2021.11\201801__,항목 1개,/album/AF1QipObG7NNfD1Qh7blCb4qUnO5V66MHHx5shGWRlMh,SUCCESS,
2026-09-13 10:10:47,Desktop\2017(아빠 광저우 지전가),항목 368개,/album/AF1QipP7kMkaMR9Qsah1oyVhtdo8qQ5WezysiVzsSOcH,SUCCESS,Delete album menuitem not found
2026-09-13 10:11:07,정세라 핸드폰 사진\아이폰X_2019~2021.11\201712__,항목 23개,/album/AF1QipNRGfbvIkeQEMjYbyb5c0pJ3N_U0ggfFjhT2EdN,SUCCESS,
2026-09-13 10:11:42,정세라 핸드폰 사진\김쓕♥\2017 김시영\시영_엄마 2017-12,항목 316개,/album/AF1QipPDt5Is5BEMSdNs24ib7-90ZagnjxogwPAAZzCp,SUCCESS,Delete album menuitem not found
2026-09-13 10:11:56,Samsung\Region_Specialist\China_Snapshot\0__C9000Pro,항목 348개,/album/AF1QipM4ZmZ9ZcUfsUlM7ERtS60HE9Ha37m8dWzsLiTH,SUCCESS,
2026-09-13 10:12:24,정세라 핸드폰 사진\김쓕♥\2017 김시영\시영_엄마 2017-11,항목 351개,/album/AF1QipOX2P_ulBB2HS1ex05njznERINhaVDTmVsAoK3Z,FAILED,Delete album menuitem not found
2026-09-13 10:12:32,정세라 핸드폰 사진\아이폰X_2019~2021.11\201711__,항목 1개,/album/AF1QipN7aMrN8mtAf1X0Ept4Fg0uVnbAkVBDycRxDgGP,SUCCESS,
2026-09-13 10:12:47,정세라 핸드폰 사진\김쓕♥\2017 김시영\시영_엄마 2017-10,항목 630개,/album/AF1QipPJPYYCQ2P0DDhtXAo88gTfi8i3rcGS5BgmDd1b,SUCCESS,Delete album menuitem not found
2026-09-13 10:12:55,정세라 핸드폰 사진\아이폰X_2019~2021.11\201710__,항목 3개,/album/AF1QipPB_eD5nvdAM5934fEqtdiXvjX8GzHZgniwTsKE,SUCCESS,
2026-09-13 10:13:14,정세라 핸드폰 사진\김쓕♥\2017 김시영\2017-10 카페인신현리 DSLR,항목 100개,/album/AF1QipMtyxOWUdkvz3jeJ779sD5wEzez0Y3MfZ0dHTx7,SUCCESS,Delete album menuitem not found
2026-09-13 10:13:29,정세라 핸드폰 사진\김쓕♥\2017 김시영\시영_엄마 2017-09,항목 352개,/album/AF1QipNrPBxcK1-Lz3RMvOM1a-FaFNrJ6EaYdjUe8csB,SUCCESS,Confirm delete button in dialog not found
2026-09-13 10:13:35,정세라 핸드폰 사진\아이폰X_2019~2021.11\201709__,항목 26개,/album/AF1QipO2ioActNs6QpfgjqB5FxJIVbNBix3FKcL_nKn7,SUCCESS,
2026-09-13 10:13:49,시영(쑥쑥)이와 함께\2017(아빠 광저우 지전가)\20170818-22 세라시영 괌,항목 2737개,/album/AF1QipNewAnNuw9dTjoOHGXUTYKVyjwuFMx1umZ-Ggav,SUCCESS,Delete album menuitem not found
2026-09-13 10:13:58,시영(쑥쑥)이와 함께\2017(아빠 광저우 지전가)\20170914-16 제주도,항목 981개,/album/AF1QipOEmKkxPlbzOYnaBliFIs6jdk-3bvz3ZYMbEPnu,SUCCESS,
2026-09-13 10:14:18,정세라 핸드폰 사진\김쓕♥\2017 김시영\2017-09 덕수궁,항목 92개,/album/AF1QipMaASsUCPIIp6yUYOWOzOvKT4oYbpGNQ5yJPP4U,SUCCESS,Delete album menuitem not found
2026-09-13 10:14:33,정세라 핸드폰 사진\김쓕♥\2017 김시영\시영_엄마 2017-08,항목 123개,/album/AF1QipMFMXh-LaMPmK5kdzM5KR63VpzxHTczI_DD49Fp,SUCCESS,
2026-09-13 10:14:55,정세라 핸드폰 사진\아이폰X_2019~2021.11\201708__,항목 10개,/album/AF1QipMHTsz5oGlFqCeCdaQwj1FE-EDr4CR9eSuNa1B9,SUCCESS,Delete album menuitem not found
2026-09-13 10:15:09,정세라 핸드폰 사진\시영이 신라호텔,항목 53개,/album/AF1QipPu6dU3TqNS-LKFOFpL2zDcQyNEIttSqDoktgBc,SUCCESS,Delete album menuitem not found
2026-09-13 10:15:20,세라 사진\김시영 S7_2017-06~08,항목 612개,/album/AF1QipPNeGW7traILqQd9rlNRPV7ZQS_ZOFKh5JOFDFe,SUCCESS,
2026-09-13 10:15:36,정세라 핸드폰 사진\김쓕♥\2017 김시영\김시영 S7_2017-06~08,항목 1381개,/album/AF1QipN21e9skC6ZpT75XMXGV_o-SyTicxa9FA9EY2qb,SUCCESS,Confirm delete button in dialog not found
2026-09-13 10:15:46,세라 사진\김시영 S7_2017-06~08,항목 833개,/album/AF1QipOewKSzpVn3uCQyL3AEHy2FlZYmGgauC16uJC7Q,SUCCESS,
2026-09-13 10:16:02,정세라 핸드폰 사진\아이폰X_2019~2021.11\201706__,항목 3개,/album/AF1QipNN3Wguyi8x5Gsupwv5-1z690LOQfgB9bEw1RAS,SUCCESS,Delete album menuitem not found
2026-09-13 10:16:09,세라 사진\김시영 S7_2017-05,항목 1414개,/album/AF1QipMoWL_dTs5doRr7aJ6RdVFsxDpu8o8Dti4NuuO3,SUCCESS,
2026-09-13 10:16:20,정세라 핸드폰 사진\김쓕♥\2017 김시영\김시영 S7_2017-05,항목 1416개,/album/AF1QipNc2b5sW3wnjjr3bkbE5f8CeTGXvOmfUrNhWo9a,SUCCESS,
2026-09-13 10:16:39,정세라 핸드폰 사진\아이폰X_2019~2021.11\201705__,항목 15개,/album/AF1QipOHNB-c0LGkEO89G6FFY26-zTFwsnNFhasAC4EX,SUCCESS,
2026-09-13 10:16:55,세라 사진\김시영 S7_2017-03,항목 1076개,/album/AF1QipPL9oSixZltA5ZG3epIEHAfaJIm4RLMo_cz9bVb,SUCCESS,
2026-09-13 10:17:18,세라 사진\김시영 S7_2017-04,항목 636개,/album/AF1QipPiohGd18LQr30h5rOso_9II9xBPNP11SztyDU7,SUCCESS,
2026-09-13 10:17:29,정세라 핸드폰 사진\김쓕♥\2017 김시영\김시영 S7_2017-03,항목 1076개,/album/AF1QipNxp5uPAjP7r1QxMP6wbnF0HvYfYxwNugWeifWo,SUCCESS,
2026-09-13 10:17:37,정세라 핸드폰 사진\김쓕♥\2017 김시영\김시영 S7_2017-04,항목 626개,/album/AF1QipMYf4w1BM2HbyP60c_rRtofW0embq0ZBYS_Mx6B,SUCCESS,
2026-09-13 10:17:44,정세라 핸드폰 사진\아이폰X_2019~2021.11\201703__,항목 2개,/album/AF1QipMh5oHT9QoDjxChrpma7H0Elg6-a5lglqrhVt2r,SUCCESS,
2026-09-13 10:17:51,시영(쑥쑥)이와 함께\2017(아빠 광저우 지전가)\20170126-28 후쿠오카여행,항목 225개,/album/AF1QipN1NpLCHCEr99gB_-5tUo1QP6k2OOjsG3TITwO6,SUCCESS,
